INSTCODE	ACCENUMB	COLLNUMB	COLLCODE	COLLNAME	COLLINSTADDRESS	COLLMISSID	GENUS	SPECIES	SPAUTHOR	SUBTAXA	SUBTAUTHOR	CROPNAME	ACCENAME	ACQDATE	ORIGCTY	NAMECTY	ADM1	ADM2	ADM3	ADM4	COLLSITE	DECLATITUDE	LATITUDE	DECLONGITUDE	LONGITUDE	COORDUNCERT	COORDDATUM	GEOREFMETH	ELEVATION	COLLDATE	BREDCODE	BREDNAME	SAMPSTAT	ANCEST	COLLSRC	DONORCODE	DONORNAME	DONORNUMB	OTHERNUMB	DUPLSITE	DUPLINSTNAME	STORAGE	MLSSTAT	REMARKS
NA	371255623	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Quintana roo	Felipe Carrillo Puerto	NA	NA	NA	19.40833333	192430N	-88.625	0883730W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	371256929	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Quintana roo	Othan P. Blanco	NA	NA	NA	18.50833333	183030N	-88.30805556	0881829W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	371257566	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Izamal	NA	NA	NA	20.94166667	205630N	-89.14166667	0890830W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	371257588	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Izamal	NA	NA	NA	20.94166667	205630N	-89.14166667	0890830W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	371258273	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Merida	NA	NA	NA	21.075	210430N	-89.625	0893730W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	371258501	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Tekax	NA	NA	NA	20.10833333	200630N	-89.47472222	0892829W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	371259134	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Santa Elena	NA	NA	NA	20.24166667	201430N	-89.65805556	0893929W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	371259164	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Santa Elena	NA	NA	NA	20.24166667	201430N	-89.65805556	0893929W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	371259273	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Santa Elena	NA	NA	NA	20.175	201030N	-89.65805556	0893929W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	371260410	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Celestan	NA	NA	NA	20.875	205230N	-90.14166667	0900830W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	371264366	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Hopelchan	NA	NA	NA	19.74166667	194430N	-89.84166667	0895030W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	371264400	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Hopelchan	NA	NA	NA	19.74166667	194430N	-89.84166667	0895030W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	371264553	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Campeche	NA	NA	NA	19.59166667	193530N	-90.25805556	0901529W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	371267108	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Hopelchan	NA	NA	NA	19.74166667	194430N	-89.84166667	0895030W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	371267144	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Hopelchan	NA	NA	NA	19.74166667	194430N	-89.84166667	0895030W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	371318373	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Guerrero	Erongara­cuaro	NA	NA	NA	18.30805556	181829N	-101.6141667	1013651W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	3793	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Champot?n	NA	NA	NA	18.93305556	185559N	-90.34972222	0902059W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	3811	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Jalisco	La Huerta	NA	NA	NA	19.43305556	192559N	-104.9669444	1045801W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	3854	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	M?rida	NA	NA	NA	21.11694444	210701N	-89.61694444	0893701W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	3864	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.88444444	165304N	-91.17083333	0911015W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	3873	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Oaxaca	San Miguel del Puerto	NA	NA	NA	15.98	155848N	-96.10333333	0960612W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	3936	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Yecuatla	NA	NA	NA	19.88305556	195259N	-96.78277778	0964658W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	3986	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Champot?n	NA	NA	NA	18.53861111	183219N	-89.92194444	0895519W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	3998	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Nayarit	Xalisco	NA	NA	NA	21.43222222	212556N	-104.9569444	1045725W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	4	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.94888889	165656N	-91.25555556	0911520W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	4_new	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Ixhuatl?n del Sureste	NA	NA	NA	18.045	180242N	-94.42722222	0942538W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	4000	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Muna	NA	NA	NA	20.48305556	202859N	-89.68277778	0894058W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	4009	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.93027778	165549N	-91.27083333	0911615W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	40449	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Tamaulipas	Soto la Marina	NA	NA	NA	23.98777778	235916N	-97.85444444	0975116W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	405	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Puebla	Hueytamalco	NA	NA	NA	20.00888889	200032N	-97.30888889	0971832W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	4083	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Jalisco	La Huerta	NA	NA	NA	19.53083333	193151N	-105.0205556	1050114W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	41	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	NA	NA	NA	NA	18.58305556	183459N	-89.41666667	0892500W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	4107	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Campeche	NA	NA	NA	19.58305556	193459N	-90.33277778	0901958W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	4226	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Oaxaca	Santiago Lachiguiri	NA	NA	NA	16.68305556	164059N	-95.53277778	0953158W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	4263	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.81388889	164850N	-91.11583333	0910657W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	4308	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Calkin?	NA	NA	NA	20.58305556	203459N	-90.41694444	0902501W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	438616731	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Queretaro de arteaga	Landa de Matamoros	NA	NA	NA	21.28305556	211659N	-99.06666667	0990400W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	442	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Chiapa de Corzo	NA	NA	NA	16.845	165042N	-93.00944444	0930034W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	4589	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.75	164500N	-91.13277778	0910758W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	4596	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.79555556	164744N	-91.09277778	0910534W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	460	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	NA	NA	NA	NA	19.80305556	194811N	-90.44388889	0902638W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	460b	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	NA	NA	NA	NA	20.81277778	204846N	-89.45388889	0892714W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	4645	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.78666667	164712N	-91.10166667	0910606W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	468	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Oaxaca	San Miguel del Puerto	NA	NA	NA	15.89444444	155340N	-96.03166667	0960154W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	4711	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.81361111	164849N	-91.06777778	0910404W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	47803808	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Valladolid	NA	NA	NA	20.48305556	202859N	-88.06583333	0880357W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	47804535	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Yucatan	Valladolid	NA	NA	NA	20.51611111	203058N	-88.11583333	0880657W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	4930	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	17.00444444	170016N	-91.30166667	0911806W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	495	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Puebla	Hueytamalco	NA	NA	NA	19.97666667	195836N	-97.26166667	0971542W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	4979	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Jalisco	La Huerta	NA	NA	NA	19.52	193112N	-105.0472222	1050250W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	4985	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Campeche	NA	NA	NA	19.89166667	195330N	-90.47194444	0902819W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	4987	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Carmen	NA	NA	NA	18.61694444	183701N	-91.96694444	0915801W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	5_new	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	NA	NA	NA	NA	17.12277778	170722N	-93.21027778	0931237W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	502	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Oaxaca	Santa Mar?a Huatulco	NA	NA	NA	15.76111111	154540N	-96.18472222	0961105W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	5056	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Champot?n	NA	NA	NA	19.53305556	193159N	-90.66694444	0904001W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	507	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Jalisco	La Huerta	NA	NA	NA	19.50555556	193020N	-105.0375	1050215W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	51	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Xalapa	NA	NA	NA	19.51361111	193049N	-96.94305556	0965635W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	516	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Calakmul	NA	NA	NA	18.25472222	181517N	-89.45138889	0892705W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	5161	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Oaxaca	Santa Mar?a Huatulco	NA	NA	NA	15.77027778	154613N	-96.17	0961012W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	52	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Nayarit	Tepic	NA	NA	NA	21.5125	213045N	-105.0019444	1050007W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	528	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Oaxaca	San Miguel del Puerto	NA	NA	NA	15.93611111	155610N	-96.04166667	0960230W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	53	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Soteapan	NA	NA	NA	18.38333333	182300N	-94.76694444	0944601W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	5339	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.79	164724N	-91.10805556	0910629W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	534	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Oaxaca	San Miguel del Puerto	NA	NA	NA	15.90833333	155430N	-96.13416667	0960803W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	5342	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.76722222	164602N	-91.10694444	0910625W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	5643	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Chicontepec	NA	NA	NA	21.1	210600N	-97.96694444	0975801W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	57	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Nayarit	San Blas	NA	NA	NA	21.4375	212615N	-105.0641667	1050351W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	580	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Guerrero	Zihuatanejo de Azueta	NA	NA	NA	17.7	174200N	-101.525	1013130W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	5849	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Arriaga	NA	NA	NA	16.30694444	161825N	-93.85888889	0935132W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	588	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Calakmul	NA	NA	NA	18.22777778	181340N	-89.45305556	0892711W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	588b	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Jalisco	La Huerta	NA	NA	NA	19.50277778	193010N	-105.0319444	1050155W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	5993	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Calakmul	NA	NA	NA	18.06916667	180409N	-89.47083333	0892815W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	6_new	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	México	Tejupilco	NA	NA	NA	18.91888889	185508N	-100.1588889	1000932W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	60	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Oaxaca	San Francisco del Mar	NA	NA	NA	16.37166667	162218N	-94.58305556	0943459W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	6088	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Esc?rcega	NA	NA	NA	18.53305556	183159N	-91.08277778	0910458W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	61	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Jalisco	Cuautitl?n de Garc?a Barrag?n	NA	NA	NA	19.46694444	192801N	-104.1827778	1041058W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	6236	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.81416667	164851N	-91.06055556	0910338W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	6238	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Sinaloa	Culiac?n	NA	NA	NA	24.72222222	244320N	-107.3541667	1072115W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	6265	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Sinaloa	Culiac?n	NA	NA	NA	24.975	245830N	-107.5219444	1073119W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	63	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.96916667	165809N	-91.94666667	0915648W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	63b	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Nayarit	Xalisco	NA	NA	NA	21.41694444	212501N	-104.9130556	1045447W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	640	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	17.02777778	170140N	-91.245	0911442W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	6451	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Sinaloa	Culiac?n	NA	NA	NA	24.79166667	244730N	-107.0625	1070345W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	6497	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.695	164142N	-91.10916667	0910633W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	65	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Pijijiapan	NA	NA	NA	15.76722222	154602N	-93.10638889	0930623W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	6518	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Calakmul	NA	NA	NA	17.94277778	175634N	-89.23916667	0891421W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	6556	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Sinaloa	Culiac?n	NA	NA	NA	24.93611111	245610N	-107.2330556	1071359W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
